	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	BayesSpace_1	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
seurat_4	0.4111654090959735	0.3339896384359531	0.25286476935430113	0.3261546804483543	0.33516492766912054	0.25724096846307976	0.31697923895173746	0.3070716083809238	0.32180196521964116	0.09686251401166776	0.2387500599929996	0.30904257875672314	0.09439741674785337	0.30997430416153715	0.3096708263796629	0.3117558812823874	0.290811157389361	0.1929514535060901	0.1996925648825335	0.1764304307873102	0.2525216265465078	0.019508104626398928	0.3099816525486064	0.34577977228509144	0.2572957052525716	0.11372676943013178	0.2591818854279572	0.2582580476633186	0.41518402881276517	0.316897590789719	0.041668213129290047	0.42195635213356264	0.07047962622534122	0.11304159160353486	0.358267574525468	0.21801018624331112	0.22091799331922324	0.22359353016294398	0.3444280312404562	0.27215452584107497	0.17294675005105445	0.17825328352327197	0.19871618197848326	0.1782230390027741	0.2643482810227012	0.4075467824398383	0.34248403080037654	0.37473956726950414	0.8624436398601134	0.0	0.2563260171634733	0.25487239689243074	0.16204642320441776	0.25209630224579416	0.2879891243452782	0.466935563201303	0.21981898864114385	0.34182153049229946	0.25359394072875585	0.1852000450495979
BANKSY_2	0.2089640319569308	0.17558643791383632	0.2725724754123425	0.18704192477007167	0.21635682525214614	0.2598693624291617	0.25021444755782707	0.2095214425819663	0.20170317365107898	0.282086734570492	0.3755502610440853	0.27643880429103296	0.27718233832521105	0.12602152418997842	0.1300604053733119	0.12434885847711383	0.31493743215092435	0.2080548752759441	0.23486963405970596	0.18882590106158248	0.3395598890215189	0.015928925706207644	0.2569960112887241	0.3035596558930429	0.20431576578044472	0.10272241888611848	0.23387002037959156	0.23068488594166278	0.2334899325036862	0.22639289476739755	0.059804344525579874	0.23730262219824935	0.061550933282294294	0.15249068972261573	0.44440897339697494	0.5148923571164706	0.5463050506419155	0.5977627229333967	0.33388025938435956	0.2960577093795012	0.3875224355520209	0.4533971575676174	0.3753527121820366	0.45648031787099447	0.24816910729539465	0.300782449904401	0.3203280669450469	0.21743664070718488	0.24542935396316834	0.2563260171634733	0.0	0.8018731488318283	0.273613588370011	0.3213084143647881	0.29206937999020344	0.21999405957577292	0.4191229636014825	0.20742079648062908	0.2645629034041769	0.3244888477925937
BANKSY_4	0.21019803061986989	0.1709151398433262	0.26049592302681557	0.18936350144956182	0.21984732131977455	0.2525856374015844	0.24965202515330148	0.2104441331429274	0.1940334067478511	0.2691089727878141	0.4130339740471813	0.297791012931122	0.2653724124784602	0.14116119699682775	0.13654279013415058	0.13788306317702473	0.250363405698009	0.15929820776537612	0.1736609430332483	0.15176557057173098	0.24586463733072325	0.00885204692142959	0.2162192039483575	0.24668718328073186	0.18334186505026726	0.0745431753784228	0.19726391421460934	0.20101915467990414	0.22642328558657326	0.23757153872162184	0.06864694184444121	0.23613294813531888	0.032888883960673854	0.16479108731431888	0.47169362202507226	0.6643973293101294	0.663792784451344	0.5922266798929077	0.29158400353285857	0.2655305944654606	0.3214315129468446	0.3641106176897378	0.32929523026101704	0.3843946148436855	0.23391383774088498	0.2786643761622455	0.29969425019745627	0.21361659543322775	0.2524269773592274	0.25487239689243074	0.8018731488318283	0.0	0.24284425326783884	0.26382090420810395	0.2879568663239696	0.22844979319286518	0.341347881508538	0.19935292902644822	0.23907618324501076	0.2931204746803312
STAGATE_12	0.178794930286107	0.14314939468771637	0.24417522922252927	0.15122759230039096	0.17735197977080852	0.23285036394844455	0.20610798940295125	0.16507197853564737	0.15445273690198513	0.19817574046719547	0.17974350311102436	0.14634807777275002	0.19552889321821365	0.08731641572812825	0.08788348875684104	0.09127415160857723	0.23214834671527607	0.22154981016830633	0.2582671295511842	0.2364126283293288	0.2812720580158768	0.05449540414588806	0.17268301821525248	0.19608022997835953	0.20462348735077093	0.12950068705997705	0.18379086970913946	0.19895458385832893	0.21062003055995906	0.21669685153219786	0.047907870302225826	0.20913437438265964	0.09790485325641377	0.12903136136811183	0.2158373561190348	0.18226475277675816	0.17478948793096372	0.23728859119718618	0.2306778353438677	0.19607609248955016	0.25128946771684135	0.2913950288362395	0.22481532349760763	0.26112757997576114	0.18785159840774762	0.2456872170815669	0.228920738751513	0.188599315911762	0.15830523353355777	0.16204642320441776	0.273613588370011	0.24284425326783884	0.0	0.1858769697490559	0.19311102799013619	0.19350438408781911	0.30992194578577453	0.1830335947772688	0.21604411550278912	0.26323739988264094
STAGATE_11	0.36128030165386193	0.33593393717888004	0.28574042136456296	0.34847465127536215	0.22283097912214286	0.2721805923189207	0.2738537189611893	0.40271134180165274	0.38389201938325784	0.1920895243579104	0.15012566469175095	0.19555172591615114	0.17704754366160047	0.20868048974681613	0.21801679748991573	0.20418757960655015	0.3519127537202687	0.3841340872892581	0.3181498590141528	0.2608816936939295	0.3618650369596692	0.09859392339623013	0.2385946746431329	0.3268284466590619	0.1917638684827939	0.26399434295419394	0.4467268673675429	0.45777929759257313	0.40765551214726736	0.2552346479386359	-0.004915974820753976	0.4082212102403585	0.24140869118669198	0.15481746673013352	0.3765474976495972	0.23858981227092294	0.2659920855067809	0.2813120306993179	0.35109743269880633	0.3223412504059914	0.40866473905655243	0.3767258000112883	0.41758379581333804	0.4352855896852979	0.3357717319686787	0.4616096224101512	0.4408894530527777	0.39854283703179344	0.24180043373198856	0.25209630224579416	0.3213084143647881	0.26382090420810395	0.1858769697490559	0.0	0.2919308189741009	0.25507451208172294	0.3853527563398082	0.3825240633523884	0.3452698318003322	0.3175071945142888
STAGATE_2	0.33993187974210093	0.25181652023657675	0.2744929240034315	0.26446701864567423	0.2536734197722018	0.2710581389603107	0.27464512544033887	0.28356700135306756	0.27402989383184984	0.04770194996730233	0.11348784101223602	0.14398859504115308	0.04575130611434437	0.19185243781669778	0.18758329578882768	0.19094075912221983	0.318934596504378	0.2910728513867009	0.3353291367453687	0.2805594577556179	0.3316383667766508	0.03593037938872439	0.27995377993646736	0.340542364440641	0.23216623630255726	0.09943689202119388	0.26506223224923403	0.27601795778960103	0.3693997920161514	0.2789048592858385	0.018166898319836887	0.3865723228430785	0.05757533524053657	0.0997232231317539	0.3151435259878188	0.28209992406349743	0.2623639801344871	0.2392336672883707	0.2765887708622717	0.2304437845817081	0.26580259298471126	0.249880996020877	0.28358561329994764	0.24779399093416699	0.3378258473580997	0.4298508364668015	0.41211670664970657	0.3609612559016751	0.2689001442028636	0.2879891243452782	0.29206937999020344	0.2879568663239696	0.19311102799013619	0.2919308189741009	0.0	0.2891903608562485	0.35908391265909473	0.33933295872823027	0.3351631591969192	0.19934931731126002
STAGATE_3	0.5235103919729845	0.4148509114027296	0.31888631521456934	0.38849794838180585	0.40542616331046893	0.3286273388231129	0.4022910523891606	0.38358462744841626	0.4141860839265384	0.08709087222459594	0.20992674155212665	0.32270596111521116	0.08943731010010861	0.4023576276621446	0.41268427271735786	0.4079859146973367	0.3922873211736251	0.3759028851253308	0.35048949882267655	0.3545026575717831	0.27600032985722955	0.12600520044932312	0.3038613833977339	0.34797563281473887	0.2967006020336588	0.14011056124751434	0.22589045894410836	0.23514105079095987	0.5000961790656102	0.3249818994889926	0.04568852676691513	0.4908200325915828	0.0970044209927225	0.07307128292633157	0.3416893712412201	0.20025471616134782	0.19234870867110213	0.19608965733391062	0.2805060648655798	0.23284746061198425	0.17318380953641369	0.15398802652449234	0.20560120703640525	0.1588920493451557	0.3957563512892773	0.4601502952527438	0.38414596816425434	0.5577857236927082	0.4225728002436988	0.466935563201303	0.21999405957577292	0.22844979319286518	0.19350438408781911	0.25507451208172294	0.2891903608562485	0.0	0.2586913180257765	0.4976372512319122	0.2461545375337014	0.17491015333807103
STAGATE_10	0.2753333598686072	0.20914179958600235	0.22656040879233036	0.21420156096701184	0.1774318891808801	0.21795009365572438	0.20802959549258115	0.2514681224184091	0.24571508697851835	0.09795514342442228	0.14414247317281126	0.13989403833199746	0.09702268928614198	0.151724923799297	0.16176206404022675	0.1522802054775662	0.3729513144596338	0.3811382910982699	0.4526583960334642	0.38863442301723566	0.40812184105104465	0.06045215216142065	0.2526712612286074	0.2932897256218147	0.20012697166246468	0.10514542209440166	0.25160300891393833	0.26796072487500805	0.2954259084451394	0.3139389182243008	0.022375213684639735	0.31000596562155947	0.0672650882148011	0.11044420745038094	0.2949448207737871	0.27480393077730497	0.28191962678604604	0.31022384635944505	0.2745378980902632	0.20481208546185373	0.38788596566219424	0.3557374566493872	0.38874835596371077	0.3424243165911584	0.33031875389227133	0.4375942385716943	0.36746813209363577	0.3267187230888205	0.20942123722992398	0.21981898864114385	0.4191229636014825	0.341347881508538	0.30992194578577453	0.3853527563398082	0.35908391265909473	0.2586913180257765	0.0	0.31440246443938025	0.3905143510891807	0.28794465579033623
STAGATE_1	0.5299414676624129	0.49998670895113656	0.28461560701150496	0.4926676513161483	0.3741708955003424	0.28803741735239136	0.37210701850857997	0.49295945358633914	0.4936677459054655	0.04326711418838395	0.14712359070106265	0.23424575839459014	0.03965190224879085	0.3305739126593772	0.3548443999793398	0.33498025163946066	0.40767571736118124	0.4745903106453438	0.41849039176674546	0.41543273682000553	0.34478039357334184	0.16289972318032034	0.23727481999005326	0.30191361743658385	0.21548240905142027	0.21203211760930693	0.3459765928070139	0.349457517127949	0.502986526052408	0.3173180778893445	-0.005307733800761488	0.5309230179044265	0.15750020932079337	0.07784384480549077	0.3108296219978909	0.18237985919825808	0.15910502109790073	0.1630928250184178	0.2740184374864346	0.23388266527687407	0.25708905489145434	0.23722601254681336	0.28155943340242245	0.24784554927106112	0.5344766762675797	0.5820941063286648	0.5279887615295609	0.668936260582747	0.3273790817512369	0.34182153049229946	0.20742079648062908	0.19935292902644822	0.1830335947772688	0.3825240633523884	0.33933295872823027	0.4976372512319122	0.31440246443938025	0.0	0.35063530275262383	0.16010642846970713
STAGATE_4	0.3289933355348882	0.2596006624288373	0.24538236224119725	0.272969267801712	0.21259358775913337	0.23280126592307465	0.23280548782889474	0.3150749710240448	0.2967966451804305	0.05025239683387407	0.10838478452584402	0.13198715562465047	0.05442248764720578	0.192246278979365	0.19912880075265313	0.18732467482964318	0.2959966757318146	0.359291909028869	0.35103855116491317	0.3492880053995123	0.37847074617436427	0.050926287521257066	0.19705813179550785	0.2570034309652525	0.21944117419762177	0.16742832617733483	0.2918037843428594	0.31851200765010573	0.340431244219835	0.41191160775880603	0.04433962483148277	0.36539483501752174	0.10722252700558758	0.18611876758345117	0.3186959590660686	0.22643391329415397	0.19275415417497527	0.23604500392438016	0.24947026626778537	0.19808937717659622	0.21345508001294217	0.23618859856815122	0.23263169146548085	0.22431934796259076	0.3629834002600091	0.44165824052998565	0.4190440801379731	0.3365919481677411	0.25173379415750285	0.25359394072875585	0.2645629034041769	0.23907618324501076	0.21604411550278912	0.3452698318003322	0.3351631591969192	0.2461545375337014	0.3905143510891807	0.35063530275262383	0.0	0.2719569485825672
STAGATE_13	0.17077886332821773	0.16621762578659538	0.2496788574119785	0.19379871082208042	0.2011742812941754	0.23709338631208926	0.23770462855258445	0.21983981868855215	0.19366762684333133	0.16755267242196897	0.1448496978383361	0.13887080084684325	0.15058024055528763	0.1044781978380431	0.10479960585772129	0.10674912637799137	0.2724359113028988	0.224200710541331	0.30133343502713256	0.27110329442229086	0.25585233703628646	0.028804455234578735	0.21206809102154517	0.27917329781144473	0.2659204189277444	0.08245502265791797	0.21432520910470532	0.26669622282740824	0.2185860716230501	0.21982228402464468	0.08289428810544579	0.21278331318288163	0.04727846750511566	0.19213335332355694	0.25880067512253385	0.19701119300221254	0.23192653789145873	0.23594360465970807	0.24334417575586184	0.19713498468724538	0.3306517347716881	0.324194966864487	0.33668418371397396	0.3714135885248028	0.17985200100020546	0.2267852541441751	0.18746022122157027	0.18033540783712837	0.1861602997431241	0.1852000450495979	0.3244888477925937	0.2931204746803312	0.26323739988264094	0.3175071945142888	0.19934931731126002	0.17491015333807103	0.28794465579033623	0.16010642846970713	0.2719569485825672	0.0
