	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
DRSC_FindVariableFeatures	0.5264906779028456	0.5059813494077712	0.5937304378479976	0.5316656113055055	0.45752560452349084	0.6646262307744929	0.5176646370417707	0.4130442540625713	0.4995349012760275	0.577076331322484	0.5169210469526168	0.4416699288434828	0.6819443978236591	0.4952450679413982	0.7236669876910764	0.6649413929272384	0.7264304435540592	0.3071310536528849	0.2514751236263168	0.42834872787306005	0.3506995125787339	0.41850655677580234	0.2874402555444961	0.263778180212795	0.34997392962362533	0.4328277539222818	0.48564035071244177	0.45839410322619384	0.4609497692003079	0.4342432487236564	0.4406162429153037	0.4730313903387252	0.3567443915869726
precast_default	0.5161204695373653	0.6480978236880671	0.5375309539946809	0.5589051839845047	0.4966244736226811	0.6877758631789936	0.5809354749117464	0.626420594171949	0.5230289910844568	0.606082575101124	0.5272779644222318	0.6227953595349874	0.6686523048017561	0.36605791101389973	0.6586526714420486	0.6646623027187222	0.6890073583489573	0.5143175813008892	0.19312505158853985	0.3249502984641397	0.34647381829635393	0.3588098372554303	0.34166480416689515	0.33201153435225855	0.32959064220273004	0.5460260636820671	0.3763237975591806	0.3785789383176962	0.390567492329401	0.38290841029725065	0.3570518454928404	0.39477743601470805	0.2879610537731159
precast_dlpfc	0.5446425522099682	0.6640670702213891	0.6270664207871315	0.5406611271137189	0.583692419719693	0.6695706274877193	0.5305572205456606	0.47949913053887805	0.5774115657457646	0.6614863569887133	0.46399503887665916	0.4839661496391652	0.6660339708309456	0.6161643102755187	0.7102145533891532	0.6431429535532268	0.7250216200116341	0.5057061132307881	0.18932180463623424	0.3197677203654374	0.3362072152898917	0.36320090000785377	0.32718862865629295	0.31548471051035126	0.32108565906334136	0.5410841863586385	0.3680431625668397	0.36995330253739506	0.38246882544740535	0.3759632044885785	0.3471434464324791	0.3887097235352059	0.28260400647846967
precast_1	0.5787944725778542	0.5910410459110241	0.5637537908192647	0.554518245823449	0.5250337346386147	0.6292828451508493	0.4386688516591965	0.4796509112549724	0.46749469129208865	0.6668485954776028	0.44540251633543754	0.5400535095774125	0.6700111869819595	0.6665352760538261	0.6927890507917042	0.6498665471214694	0.7272278766954076	0.4777625157176315	0.17640093302360835	0.2744606949084264	0.3275756435890428	0.2784497274846979	0.22630445586365205	0.302534172869377	0.3014589586567135	0.44287333792142636	0.3680431625668397	0.36995330253739506	0.38246882544740535	0.3759632044885785	0.3471434464324791	0.3887097235352059	0.28260400647846967
precast_BC	0.5103059678498924	0.6425021303496489	0.5271154564132442	0.5568323318974435	0.4943735747865369	0.6864616544858065	0.5726690324809591	0.6264784704932543	0.5131879644532341	0.5958717148499721	0.5189332478822556	0.6150406612590513	0.6678127922075294	0.3705029095641803	0.6615496701973107	0.6668077007947758	0.6889441060989303	0.5057061132307881	0.18932180463623424	0.3197677203654374	0.3362072152898917	0.36320090000785377	0.32718862865629295	0.31548471051035126	0.32108565906334136	0.5410841863586385	0.3680431625668397	0.36995330253739506	0.38246882544740535	0.3759632044885785	0.3471434464324791	0.3887097235352059	0.28260400647846967
seurat-louvain_louvain_3	0.4236729832445213	0.4421152358341615	0.33797190112437275	0.40108072244447673	0.3981114723087636	0.45689981169592814	0.3992410173166794	0.43950115734624584	0.38874206531343347	0.4686649640808337	0.38521856915768565	0.4157767161351344	0.6263854618512541	0.4668044696386448	0.7118845482132846	0.614074402338997	0.714675156711611	0.46945281965828295	0.2034988169632176	0.16640516036927488	0.3378059039177736	0.4016523659387416	0.22462010547165603	0.24166229742417716	0.13861109887459222	0.49949461925969263	0.29812103620828173	0.30003206345741884	0.33071222652268184	0.3322882029791399	0.31327448415317105	0.2754422961999238	0.31143046881922964
seurat-leiden_leiden_4	0.4126978882180654	0.45871300736502524	0.4095207681696258	0.4268134038933347	0.40066819250049635	0.4369874114497517	0.39013629462896454	0.39775331159484256	0.3979475881397437	0.4129255418360612	0.3971727270727019	0.44925097532355673	0.6219167404487848	0.5217223122989663	0.7245614302399057	0.6400928045582942	0.7167997479327701	0.4810446020495457	0.2081774868650001	0.2677437529302678	0.35889595303609934	0.36742932966237385	0.24155903549376803	0.2153796643704896	0.24556383958753664	0.5009668124823503	0.31155305227107405	0.2716376945565207	0.3207320094307145	0.3253201451531983	0.3114891269259695	0.2751051360981816	0.3301210225173967
seurat-leiden_leiden_1	0.41048841639344924	0.44276855727427855	0.35080279733544123	0.4032158942408931	0.3962231066584651	0.452536552649468	0.3628004086839828	0.40344590757261717	0.39337351070858095	0.49105932830826865	0.3760600297237598	0.39713449424975	0.635138150261683	0.4906138121919916	0.7162444209603466	0.6456164204605026	0.7081820504105264	0.4676752036645765	0.21673151700569618	0.2485664603449544	0.28538188169187584	0.3989773815714826	0.24013333228904302	0.293694707649244	0.269484303413716	0.48953025850737264	0.2988115350241667	0.2967607590244768	0.3085653635300736	0.3263114412885487	0.3085542032899028	0.27824981816712074	0.2979523422022072
seurat-louvain_louvain_1	0.42359661024916734	0.45130781163195327	0.3378452317467308	0.40414907028567354	0.38562854985575645	0.4556296850152486	0.37542979846991614	0.4345659282989416	0.3848813514043485	0.42853241664065506	0.3795576372779959	0.41863570282701723	0.6298351129464529	0.4844717432878616	0.7345561980175054	0.6170572653089326	0.7169677763086143	0.46977507591253764	0.2041453720314962	0.16605689924396924	0.3519937843813034	0.3999350346971828	0.22426028919504754	0.24108487671060752	0.13872793301078484	0.4977624421558798	0.3001226306111576	0.3012299789169548	0.30487048973519904	0.3333917590694524	0.31333358932328836	0.27526300522493935	0.2982580299172699
seurat-louvain_louvain_4	0.42647924937109566	0.44222191534048094	0.39654547354417924	0.44027686841272656	0.41682928056416596	0.511083050719198	0.38223807836825285	0.4021857319721879	0.43713006953947137	0.41656213822738797	0.3740732057902493	0.4337084835207776	0.635569886700697	0.48549975514728777	0.7525330940385352	0.6122366295996512	0.7206099437842842	0.4664648264847678	0.1654483637143458	0.15761522637158573	0.3754490753850395	0.40044650517111785	0.23948371243032796	0.21173881462358785	0.24467263483143425	0.49787759918773533	0.28440624819341365	0.2846644895440235	0.30692967939296073	0.32774837555285646	0.2904888558837575	0.2782627391731845	0.337919792874569
