	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
precast_BC	0.4762184966836867	0.5933908534503065	0.6048905581173356	0.5110647122957719	0.5532358921245613	0.6671930832707267	0.5090523654007723	0.6048592216134655	0.4697427704914041	0.5634067249378143	0.5715047124076222	0.5966548186333659	0.5835473596228958	0.48737685349686427	0.6427617877445433	0.5645268923897516	0.6556438201248744	0.48610387005116573	0.3612963813208939	0.38483270265917063	0.3873138091218005	0.38177299108300033	0.42396586126577784	0.3571047393609838	0.3719785500491465	0.6832951294092208	0.2611175578715583	0.26879994804453305	0.2486203582690575	0.24543950165240774	0.2705950402043516	0.25469690415529556	0.24299449289834119
seurat-louvain_louvain_3	0.501822592424189	0.5544716002951706	0.48613545918507106	0.4723703335066528	0.6461917451985024	0.5489468952915296	0.41088173349823925	0.561434067718862	0.43589684493765246	0.5285282700352522	0.5687977438151661	0.5408067682920369	0.4992597877244384	0.4941181868061131	0.5751051030247167	0.5050009436862692	0.587902656923088	0.6757105911343784	0.4784031173240807	0.44560735307667887	0.4939657094004596	0.4936539732779397	0.39225186160065406	0.35317228690148733	0.4117977571818614	0.631218772782259	0.26665443678242595	0.2513311745743754	0.333533083049684	0.2962858365806749	0.2739824820590294	0.27024971532809405	0.3040556107397741
seurat-leiden_leiden_4	0.4648183383103377	0.4720425304900452	0.5354690119321563	0.4910071965143031	0.48851922667411624	0.4700924733704452	0.4123000837920219	0.47099321301335983	0.40695364859455696	0.5164788705160716	0.5461625385499965	0.48317538686524825	0.49750860425168947	0.5578274437992566	0.5812967348839579	0.5094951398570206	0.5968675721933921	0.6112041159548154	0.4803810632451104	0.4003325647489383	0.48968973549456546	0.4228979102489046	0.38787115612863887	0.3375455727863236	0.3339863490049765	0.6150685039942668	0.31780652103831697	0.28115110166560175	0.39334007654679964	0.3544079003976385	0.32752990609442234	0.26669605648215894	0.3598750604778142
seurat-leiden_leiden_1	0.48419838009062705	0.48682538741714165	0.4920309355583695	0.4728124427330206	0.4854171315643747	0.5483164939866516	0.41115267010231077	0.47344170271667896	0.4103516702112779	0.5288562636593254	0.4907363322320426	0.5441278671821033	0.5207769546532236	0.5211046506550971	0.5699644446294738	0.5189220248786021	0.6013964021734405	0.6459491555561143	0.4131102451825793	0.4010003520357818	0.46546885416588374	0.47119361385964026	0.38861654038288124	0.3642695154479138	0.34527605883059365	0.6287892338043307	0.25967969969974175	0.2388331131394211	0.2711728712077565	0.30358129270078044	0.25710242519403326	0.24284354398602823	0.2928855212692993
seurat-louvain_louvain_1	0.5022496938906802	0.562001309026559	0.48393147925026936	0.47435931623495536	0.6354313054694931	0.5463994901139759	0.41815516689767185	0.5632069301016072	0.430429412718563	0.49419681987145303	0.5654567932840004	0.5449448934874996	0.507632690299784	0.5119048653497447	0.5903875683046415	0.5087799902219763	0.6292525250167927	0.6757935796762491	0.48175331752338474	0.4454909617125005	0.4825258744392749	0.4928885831088719	0.3931137762691962	0.35252469304036926	0.41169624333629806	0.6278634589801217	0.26212829046311753	0.2521237753644777	0.3247742026627163	0.2969115181018413	0.2729182563105284	0.270233760219148	0.28733480942860784
seurat-louvain_louvain_4	0.5038968707895765	0.5505204644316324	0.5269179854669046	0.5074978129503411	0.6220177266095357	0.5655746132747155	0.41164826241417685	0.4735312348855465	0.45183931337678485	0.5241932716856534	0.565648087626886	0.5556442168912347	0.5617189827538739	0.5260444473609814	0.6111187346441493	0.48098429855029073	0.6089040165622518	0.6686111267253455	0.5063659005832172	0.4212304028953357	0.4963212947162902	0.49603235316013816	0.43204787786331134	0.3421518316662049	0.33495596343350037	0.6223028722900193	0.30953778284841615	0.2965360088538948	0.29410307899665145	0.35357826228662415	0.31422546243560173	0.27586120534106495	0.34187627459924613
seurat-leiden_leiden_2	0.4648183383103377	0.4720425304900452	0.5354690119321563	0.4910071965143031	0.48851922667411624	0.4700924733704452	0.4123000837920219	0.47099321301335983	0.40695364859455696	0.5164788705160716	0.5461625385499965	0.48317538686524825	0.4919302506124977	0.5578274437992566	0.5812967348839579	0.5094951398570206	0.5968675721933921	0.6112041159548154	0.4803810632451104	0.4003325647489383	0.48968973549456546	0.4228979102489046	0.38787115612863887	0.3375455727863236	0.3339863490049765	0.6150685039942668	0.31780652103831697	0.28115110166560175	0.39334007654679964	0.3544079003976385	0.32752990609442234	0.26669605648215894	0.3598750604778142
seurat-louvain_louvain_2	0.5038968707895765	0.5505204644316324	0.5269179854669046	0.5074978129503411	0.6220177266095357	0.5655746132747155	0.41164826241417685	0.4735312348855465	0.45183931337678485	0.5241932716856534	0.565648087626886	0.5556442168912347	0.5669717380647374	0.5260444473609814	0.6111187346441493	0.48098429855029073	0.6089040165622518	0.6686111267253455	0.5063659005832172	0.4212304028953357	0.4963212947162902	0.49603235316013816	0.43204787786331134	0.3421518316662049	0.33495596343350037	0.6223028722900193	0.30953778284841615	0.2965360088538948	0.29410307899665145	0.35357826228662415	0.31422546243560173	0.27586120534106495	0.34187627459924613
seurat-leiden_leiden_3	0.47339741618472214	0.5606502051286381	0.5056152799748391	0.5031192785963433	0.49617155405067515	0.5788348939638986	0.40878714238987623	0.5011503786510736	0.4079369671778359	0.4997794748697964	0.552099143807312	0.4808380296185646	0.5285138830980681	0.5252043784403706	0.5364651730858292	0.5164862634109235	0.602459497263014	0.6244113157767265	0.409534277121165	0.40090326710638297	0.48424737786127675	0.4707064839294953	0.38507863922701946	0.35540798223345915	0.34150279850856013	0.6345068986965525	0.25653242258207165	0.2534488246714418	0.27380265802630627	0.2990519847537187	0.27139550480812574	0.24200746127165929	0.33674153332978946
CellCharter_default	0.46412050050561404	0.5514405869530036	0.6658980663573157	0.5083666577877609	0.5871234188851758	0.6630302723879887	0.5232831021525215	0.5198198419593512	0.5065275636169279	0.5541293438911022	0.45850771091115144	0.5140242548830967	0.5972898898025819	0.450722076876752	0.49520653822305544	0.4432708133436798	0.5134867757911148	0.6650820147632072	0.5013632746241944	0.7637347362594653	0.6721473615487784	0.5659006244812673	0.7086759208488606	0.6038875892076498	0.6269062752769204	0.6160427656714266	0.4178639833471535	0.44328566060272334	0.44229124708865386	0.4871590778315433	0.44214508987535694	0.43609317210895704	0.5549950395465061
CellCharter_2	0.4545659446134432	0.5260342297197321	0.6620386894866696	0.4649419470799197	0.5803880423006473	0.6621059902587825	0.525952795090117	0.49446216649587726	0.5108962655765743	0.45437478983576307	0.498692818039221	0.5472294996897716	0.5955717753883156	0.4186870997321556	0.5331173690622355	0.44663036062893796	0.5025774919091575	0.6307909519013607	0.4521088762991075	0.5451738819422542	0.6644962562705977	0.5187370499572423	0.5788983585241742	0.6148110110818544	0.7307068351510108	0.5886796992635259	0.4629160655428488	0.45275710919843365	0.45467745353234734	0.4599689744514849	0.4271457878118043	0.4982026984647841	0.5343118685435458
CellCharter_dlpfc	0.5005380170018114	0.5871089209549077	0.6425049678651652	0.5362925654183636	0.5633312687521145	0.620122053890128	0.5972398770647765	0.5144878791769874	0.5795749861594558	0.5554496937268208	0.5400561820175077	0.5458482674292842	0.5691469541266463	0.4697234262565423	0.5126831334868652	0.3794882702708782	0.38604680427954596	0.6181784417860873	0.44408299135697027	0.7166160457701319	0.6623578242057723	0.6509649091649782	0.5830568008897719	0.6525605811851843	0.5262517881215716	0.605303383904469	0.42168837679942267	0.377805728878627	0.43698382524625107	0.41349829080553063	0.47899994086911707	0.44319855459489593	0.45046943423859004
CellCharter_1	0.45663126463556314	0.5490908908168549	0.6660369783379433	0.47588164763486623	0.5976352946282967	0.6599305040393576	0.5336478083000508	0.4984521928863633	0.44860493346235586	0.5900068780710239	0.5178178924610105	0.5724142710273314	0.6160162323609786	0.4560521624826454	0.5162288537913425	0.44498457485981435	0.47353613851454646	0.6414629622294289	0.4998296481833451	0.564199967923308	0.6386468881103388	0.5551288228425129	0.6120743590510888	0.6098549962962987	0.6766235333806535	0.6807298967633251	0.4636144333253188	0.5208314904426214	0.45906877161500337	0.5037975457828292	0.4817652055038544	0.43032111972405723	0.5283898276834383
BANKSY_starmap	0.4334447086603918	0.4750126487858573	0.6231831301320151	0.4762449388617208	0.4991051745212147	0.5931116685199211	0.5187982443713189	0.38389021947200136	0.4314295922935991	0.4263385215166766	0.5188267534365848	0.41603881715290686	0.5111991726527295	0.2558557684413711	0.4200030965830579	0.2589592434901623	0.32295011933036466	0.6064854287473644	0.44883717796057626	0.7486335031038922	0.6879778906857036	0.7370084885284321	0.7250406976268753	0.8230909009834192	0.7690116239851142	0.6060316525854634	0.4815172818827747	0.48028344229986203	0.5144046308531449	0.48315392345409197	0.46264083751609003	0.4851747397286982	0.545280051919304
BANKSY_default	0.4447166399551259	0.5510972492475299	0.5772323131782304	0.5172241688407975	0.5869929417532898	0.578730413021993	0.5622227773075309	0.5610388839706553	0.440902111089317	0.4926358970922942	0.5385263649799132	0.559489449030329	0.48660331269635604	0.25872431916201705	0.41731489855899073	0.34094915871683396	0.373482256389721	0.7362524848163396	0.5471004765964153	0.8012241835565386	0.6506214399866851	0.6775431829147114	0.703170252794902	0.654295399246813	0.688888635159369	0.7376069465441479	0.47189260005632216	0.5125914107759324	0.5157940222984124	0.4860149658892881	0.5358142803704715	0.4705387287209898	0.555916707485422
BANKSY_github	0.46195702358250135	0.5433796144507225	0.6152428789505688	0.4898460600306576	0.6077589494299214	0.5465422335592182	0.5779247451985963	0.5721445203233431	0.4579416614361934	0.47481046615607814	0.5727891701636397	0.5248608065198472	0.48236384252872	0.2617889932777847	0.4123705510197347	0.360535102557006	0.3890842143371936	0.678129476477871	0.6073490063652686	0.7797440801266491	0.7127073520574997	0.6770471163072691	0.6940937890030401	0.745352779782015	0.6915873460581398	0.7368642382379207	0.4785432908365815	0.49847405413084606	0.5196459539420379	0.4791859108418013	0.5622774072495969	0.4752453467377904	0.5606926375185959
BANKSY_dlpfc	0.4959214308612599	0.5560793722166498	0.5441598352339837	0.5142659486797772	0.5964198496810426	0.5408273593476302	0.5590976081862044	0.5805269471380663	0.5056688065709253	0.5323603931662698	0.5777288262520881	0.6046376582570733	0.5210335251678238	0.30613323176994334	0.4364817478182516	0.44591219730116927	0.4074414398085419	0.757989662287637	0.5500504495981844	0.741155677822553	0.6655508875923963	0.741747515679744	0.7022207353693017	0.7441879369082676	0.7005608541026132	0.7323732070803429	0.48578273010146705	0.4830610614954554	0.5130280017396092	0.4871230283868887	0.5400232872976126	0.47487524158000116	0.5282073974127847
scanpy-louvain_louvain_3	0.40180739693788164	0.3891118459311979	0.3881518596508002	0.3643935275047396	0.41860242072231124	0.4235503320618281	0.3729816940087818	0.38307670451346676	0.34439098192719875	0.3749852933733669	0.44287350856011576	0.3675030410881389	0.3519615482761486	0.5022964839044093	0.5912014532886296	0.529515929478908	0.5526627568462191	0.6722931530219255	0.4230257444370524	0.3790571970239067	0.5041624119752326	0.44280153548428297	0.42781537469270753	0.3738214361858122	0.3620959900095054	0.719024146001287	0.32164856249052415	0.28923000074984245	0.31557875268027014	0.31893417231967425	0.3055602457401202	0.3274239072941156	0.3636594372943598
scanpy-leiden_leiden_4	0.3740662190035296	0.3571931826936493	0.3733102540561359	0.37589106247814974	0.42830619261576863	0.4089866014391789	0.33810361686767676	0.3407135004177202	0.3500422614885948	0.3781334280443877	0.39026113634085596	0.3321527808818812	0.40428677976233746	0.4240220217376816	0.6300477827078519	0.5343389594673077	0.5399972461590034	0.6748654255172688	0.6376775153296307	0.4211747256408922	0.4889139323045982	0.44319631047976976	0.47868780486125795	0.419739402522139	0.3630392948571779	0.7127345729292998	0.30759405331754314	0.2832452227694001	0.3191001612745932	0.31379746768171757	0.2883283412367395	0.32074199041205553	0.2999688481670549
scanpy-leiden_leiden_1	0.38742316479040523	0.38478224332564404	0.3826298104036228	0.33703874358284075	0.41227011723423135	0.41623930327419956	0.3846226270102192	0.40483241226452754	0.34988298656415745	0.36735092758632537	0.4313270448743002	0.3720206951460587	0.36514061559741606	0.48388435271280006	0.6122721033491667	0.6157999631862956	0.5182110303187487	0.6611396353969439	0.5501315600974017	0.4167901179860441	0.5056596254734669	0.4825046741897604	0.42939523573618843	0.4188769800633467	0.3633143120477927	0.7133829065662954	0.32073058555109046	0.2638500935409626	0.3170782096587634	0.3180210647805762	0.28700379400803566	0.32589191840074955	0.3120642963239081
scanpy-louvain_louvain_1	0.37945193987435494	0.42506888183830616	0.39320530828693445	0.39116127012769764	0.42493907003320924	0.40009290931664016	0.3778742717023899	0.3734479319759397	0.3523715699153312	0.3455044224188577	0.395209449312197	0.41238396979899594	0.3666264675299488	0.48803768958836485	0.4982273549964873	0.5595542159739229	0.5276390457909608	0.669667073542225	0.40398509746967215	0.41608438755205457	0.4979825637713503	0.44263732604009437	0.42914181935495876	0.369867889805502	0.36221716061852205	0.7134105559907444	0.30281750804542984	0.2873693019998124	0.31511798256391754	0.28075638401989245	0.2724069811558562	0.32159059217842845	0.3684368960961515
scanpy-louvain_louvain_4	0.3723201302471541	0.3489930845916105	0.38000149410595974	0.3694886833457023	0.46976991396691387	0.4132450760165608	0.3342765707103026	0.3538574504848406	0.3568903947651174	0.367456360444077	0.3990527200360442	0.334891141826183	0.40401430419605633	0.3999522590338734	0.6157452773186679	0.5757283023699016	0.565348534638818	0.6675760802473004	0.5749025851221653	0.41672902379651255	0.5045877478212769	0.475004860728748	0.45034245966772185	0.4130472745055432	0.3611333905364206	0.7216350713893047	0.27690993986663504	0.26905543894736045	0.31394152862645225	0.31317877154414764	0.29366430351334905	0.3053943235302675	0.3122428881738115
scanpy-leiden_leiden_2	0.3871611813127838	0.37856705537277313	0.37646885103919187	0.37975679970489956	0.4501601299493182	0.408182842306649	0.35573370279790906	0.3220093035790881	0.348120468168776	0.3676748360651266	0.4623763020047854	0.3367674098331036	0.3999908861897544	0.4723362237505668	0.6299740501886298	0.5427426368247746	0.5261798571896255	0.6759079806905451	0.5282809217423244	0.41401187327238775	0.4922975807855294	0.5265827206494502	0.45143484045005583	0.41887778350295213	0.36451329529905235	0.71563523620135	0.3050515720499443	0.2892459360850439	0.31826225845489897	0.30301259639589834	0.28707195080910847	0.3137977985383299	0.3017368172054682
scanpy-louvain_louvain_2	0.3661079757993162	0.36181238117322584	0.3869875331674796	0.3828269922515657	0.4450514156184088	0.4151221497036892	0.3538446815786622	0.35351145736350176	0.37340093530533025	0.3555783486104889	0.38894858844970015	0.34854108953185603	0.4111616631917696	0.41411468743433594	0.6229518521637701	0.5539894663010464	0.5713485219823352	0.6706689765034652	0.5526492046030033	0.41962150852393293	0.49333067271871145	0.46626547919100364	0.44946592534374963	0.4208641629942102	0.36487110387784855	0.7141818141533471	0.2808571533443223	0.29705035712295347	0.31879381035321896	0.3016902388328202	0.29404083664759195	0.313278250796451	0.3092565820088673
scanpy-leiden_leiden_3	0.35348213279792556	0.43226672098354946	0.386130413721815	0.38995005026960433	0.41689411662441617	0.4070046753246679	0.39323911939740913	0.3928514788522368	0.3466555093020388	0.34942188135791746	0.44566729149288875	0.4064179613615447	0.3538151284109715	0.5019286021450687	0.5620938383776717	0.609259528610493	0.5797841840780241	0.6626517652031355	0.48349584834748865	0.41696692551325365	0.5047634132297237	0.4360541710709205	0.42832618212719276	0.3717232476894146	0.36259112834900137	0.7082728871759125	0.3230722246729494	0.2894892060659338	0.3173089321501624	0.324176277564082	0.2864055019320907	0.3279418704963688	0.3070941769131465
