	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
DRSC_FindVariableFeatures	0.521345775004355	0.5130814312663139	0.5924990501539587	0.5466524019840933	0.40573531922589673	0.6298530094348389	0.49452517609874386	0.4088204510901882	0.5240678460423911	0.5761629312815599	0.47508501978738105	0.44909765212057523	0.6643026571202717	0.48620462294828903	0.6603437575820035	0.6074988920258895	0.6589784598568413	0.24749893685903135	0.16926143110424957	0.44440204937388905	0.3163324252336817	0.3904783472725143	0.27216850577179635	0.27352897209119825	0.366941990936103	0.36183564390345063	0.42741495410310326	0.41581700136713884	0.399471441354107	0.3795775527906597	0.3865406928199551	0.41104653065734204	0.32839803268300344
precast_default	0.5164088414586967	0.656789729098104	0.5751386035234637	0.5837491752032941	0.45906248008493533	0.6574142082824203	0.5845200735166522	0.6258433970758017	0.5259489036265927	0.6195164656310702	0.5056432926614312	0.6098228950971822	0.6570727382563478	0.3935474988379552	0.6115818043502247	0.6181738395226988	0.6565884693936184	0.42816941048199675	0.13555882661275256	0.34042440827792697	0.32019606529440653	0.33602594443521483	0.3260135840960789	0.34083648485185164	0.34652371427197387	0.4883695334190983	0.3352901740984524	0.3457283791942519	0.34233639301331725	0.33826752297902124	0.317302258664212	0.3479959028220969	0.2632003346451217
precast_dlpfc	0.5510312376474464	0.6733778033142649	0.6333639771136748	0.5561169068375796	0.5205713754497636	0.6373443661587687	0.5410105998585578	0.5149558642452846	0.5781134610062195	0.6601580772968083	0.43062081503342836	0.503737692884116	0.6462383397966368	0.5909711961260021	0.6554111908419187	0.6042491460688215	0.6835471984595181	0.42023511126458957	0.1309745275002963	0.33487695185701305	0.3023185701212946	0.3381803340212336	0.31211177181096056	0.32388306236874886	0.3375233319722475	0.48179174740945274	0.32777253543152435	0.33803299812667364	0.33548221414466145	0.3322285666246472	0.30846615118870463	0.3428186356326293	0.25859207467257056
precast_1	0.5891843368588878	0.5908215723543344	0.5651705360708309	0.566566154944293	0.4881731746230476	0.597871775647175	0.44820833534745735	0.47487620276809733	0.4812804193422316	0.6568336752992521	0.41525827051983905	0.5399010965874588	0.6524679373385076	0.6408693349515293	0.6459350896383513	0.600312890515331	0.6850333364529605	0.38464686629901484	0.11702585164325945	0.2826723071695689	0.2879561239922548	0.260951826768429	0.21117432931013583	0.3089123909331884	0.3143336855729089	0.3600790269256523	0.32777253543152435	0.33803299812667364	0.33548221414466145	0.3322285666246472	0.30846615118870463	0.3428186356326293	0.25859207467257056
precast_BC	0.5100545246657846	0.6512190400366643	0.5638728115144163	0.5808274003235165	0.457031627178734	0.6556459064076546	0.5763852899852073	0.6252571209836776	0.5160605938730359	0.6074809063328894	0.4978808984183646	0.6017820584199507	0.6563484818984652	0.39683255264790596	0.6129362084993661	0.6198356540002017	0.6563462830188321	0.42023511126458957	0.1309745275002963	0.33487695185701305	0.3023185701212946	0.3381803340212336	0.31211177181096056	0.32388306236874886	0.3375233319722475	0.48179174740945274	0.32777253543152435	0.33803299812667364	0.33548221414466145	0.3322285666246472	0.30846615118870463	0.3428186356326293	0.25859207467257056
seurat-louvain_louvain_3	0.44627208618300923	0.48270302300507806	0.3514254551086022	0.4321707581292717	0.39925653293229835	0.4535142786716779	0.38516139902065477	0.46368816123045437	0.4075384943260641	0.48922416994637224	0.3928874376556131	0.4391742513867392	0.6197365857271944	0.4609200016102426	0.6083489877581275	0.5760117099578044	0.6314498466851296	0.4650621332500533	0.15986928937265293	0.26570403603313014	0.33221608700755056	0.4089992359372182	0.23148800409523881	0.2821657449859042	0.21405074251898942	0.47013345915172017	0.28816247268903	0.2878549454195226	0.31170592522836715	0.3159623277255605	0.2936216832089079	0.26414934786048344	0.3095262788264231
seurat-leiden_leiden_4	0.42010280847074544	0.4593141301268032	0.43127684343554257	0.44496747192662556	0.3615770149195805	0.4152706017237392	0.38161336363774007	0.41030979508614496	0.4004598094684912	0.4309833766321725	0.3878679547274419	0.440754755115444	0.6021628332437997	0.4977216057908321	0.6139335704747612	0.590209374175037	0.6456986811504802	0.43206787151361364	0.16097256819076358	0.33810909368462805	0.33926776706613093	0.3710894001609923	0.24185549169679263	0.2413177427097524	0.2818183276327558	0.43977776812607905	0.2943444610263139	0.265817865231547	0.3014233771053265	0.30876336216809336	0.2920273686903057	0.26137292040704274	0.3180819743199128
seurat-leiden_leiden_1	0.43246141014983586	0.4442003274688315	0.36454751268751967	0.43282018961684027	0.3611648630068374	0.4516738524189461	0.35968286053639376	0.4171799128371521	0.3930693946746405	0.49305408709461257	0.359191102711948	0.4252213891360175	0.6227187520506876	0.46923785103920984	0.6079499370540634	0.5922307612820764	0.6267548743727452	0.45724955588458804	0.16148445366300082	0.3390557001279182	0.2859443443333878	0.3987856362758799	0.23764159900486026	0.3318861562947047	0.33175533357314063	0.4609062148345695	0.28765987176426916	0.2872586214460559	0.2831880897472061	0.3077947934538956	0.289172796467696	0.2598443567286808	0.2949797961620369
seurat-louvain_louvain_1	0.44630992344959947	0.494361931364029	0.3517009829900014	0.4339409520579617	0.3838599446367229	0.45166224603181754	0.36935239669474434	0.45926828090843697	0.40209980496355463	0.4418072636833436	0.38614034086422167	0.4422836380134697	0.6240850459364553	0.4702383238734643	0.6303604120377037	0.5787518110024432	0.6503801966239817	0.46523698371790567	0.16063725942479892	0.26522921517062437	0.34052248442813876	0.40768342481216324	0.2312966494075647	0.2815560317367791	0.21417159059210397	0.46810635857660554	0.2896968795658717	0.2888340359694438	0.2890760575980986	0.3171738937034054	0.29385254063146476	0.2640313850817793	0.2945288838171918
seurat-louvain_louvain_4	0.4483628507881772	0.48398383559664604	0.41688695464830205	0.45653920743753773	0.4073924766580722	0.4816732328025239	0.3749542077938437	0.4138974871007767	0.4454579967573124	0.4359032472649595	0.37919169666336416	0.4559757277445519	0.6318292649038894	0.46771158049325906	0.645372834419013	0.5596318542281661	0.6380681640867489	0.46591214982051105	0.13038552449989457	0.23221063801649233	0.3472913994198773	0.40742468465586096	0.25251301025750605	0.24933524511895827	0.2807901861154991	0.4532332687837288	0.27733682695677997	0.2764320238395487	0.28311158603985553	0.314823837411627	0.27952226121695223	0.2625588760762839	0.33207512334016037
seurat-leiden_leiden_2	0.42010280847074544	0.4593141301268032	0.43127684343554257	0.44496747192662556	0.3615770149195805	0.4152706017237392	0.38161336363774007	0.41030979508614496	0.4004598094684912	0.4309833766321725	0.3878679547274419	0.440754755115444	0.5979207351055267	0.4977216057908321	0.6139335704747612	0.590209374175037	0.6456986811504802	0.43206787151361364	0.16097256819076358	0.33810909368462805	0.33926776706613093	0.3710894001609923	0.24185549169679263	0.2413177427097524	0.2818183276327558	0.43977776812607905	0.2943444610263139	0.265817865231547	0.3014233771053265	0.30876336216809336	0.2920273686903057	0.26137292040704274	0.3180819743199128
seurat-louvain_louvain_2	0.4483628507881772	0.48398383559664604	0.41688695464830205	0.45653920743753773	0.4073924766580722	0.4816732328025239	0.3749542077938437	0.4138974871007767	0.4454579967573124	0.4359032472649595	0.37919169666336416	0.4559757277445519	0.6348975179753251	0.46771158049325906	0.645372834419013	0.5596318542281661	0.6380681640867489	0.46591214982051105	0.13038552449989457	0.23221063801649233	0.3472913994198773	0.40742468465586096	0.25251301025750605	0.24933524511895827	0.2807901861154991	0.4532332687837288	0.27733682695677997	0.2764320238395487	0.28311158603985553	0.314823837411627	0.27952226121695223	0.2625588760762839	0.33207512334016037
seurat-leiden_leiden_3	0.42600596073319463	0.48816471473946027	0.37138457944727293	0.4425211766111257	0.3680383311643358	0.4161499724354634	0.38329444259906814	0.43876491020928166	0.39760689657997494	0.4459136797796061	0.3832110861742752	0.42566578695239776	0.6116048001232929	0.4828561302709112	0.5797504889910521	0.591935544876816	0.6309292565998255	0.4488478864963709	0.10612049809053631	0.33893689905048224	0.3344433128044119	0.39926832877764895	0.23284264423535164	0.30784580363552516	0.33008931152167925	0.47179533809536095	0.28271107326598904	0.2917181193533114	0.2917670258172781	0.31617732619689826	0.2889287100373423	0.26194584583314434	0.3651826968276349
