	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
spaGCN_default	0.3931677883266634	0.4927395071970696	0.31408333923361414	0.4598889891007902	0.23211489955753195	0.5318191930399274	0.4619638727685297	0.4688328613945425	0.3534255672478102	0.5250345168114194	0.23777609511316428	0.46788934602884674	0.5290016980634256	0.3350781954776347	0.43253142369596476	0.48933328239003687	0.40197398448461996	0.5707022312759863	0.13853928430261264	0.2874767302751139	0.38357313171904506	0.24570531427771164	0.2913362101917085	0.23643283625667014	0.308980054270495	0.611463666816078	0.2120210726926896	0.21724429036033263	0.29546411986361176	0.23072091413317558	0.21589364895805863	0.24870587563362173	0.16318158461397386
spaGCN_2	0.24668833006880933	0.449576571212131	0.544736724437767	0.37116956639598064	0.33921266670429306	0.43142186055466414	0.34406262186057324	0.35297773239857283	0.329097667718842	0.27389721869488276	0.31845522104941	0.3784039507834937	0.528758092901399	0.4308246460165366	0.45833429023620487	0.4353438323983571	0.39027580737445017	0.3393709308403702	0.08971247925763251	0.29039783286166315	0.29545033002741283	0.27681656659854875	0.2903242958104074	0.25577742938852915	0.25798255367191675	0.3477284184519374	0.23665632282819343	0.21828183086879877	0.25221600182651777	0.17809435193441395	0.19032769997380267	0.2716021363202876	0.1470627607763348
spaGCN_3	0.2369005789608292	0.41588495668751296	0.49710093202646144	0.354703372330208	0.3064295308609684	0.3953134861330607	0.3348817139429212	0.3387247763209681	0.31690360592054256	0.25340074976473603	0.30103277375655346	0.3608527720378459	0.526602659868354	0.4460908338360746	0.46404451359399046	0.4435205662484737	0.39396376424630375	0.3393709308403702	0.08971247925763251	0.29039783286166315	0.2968081428724203	0.27681656659854875	0.2903242958104074	0.25624824695609216	0.25798255367191675	0.3477284184519374	0.23665632282819343	0.21828183086879877	0.25221600182651777	0.17809435193441395	0.19032769997380267	0.2716021363202876	0.1470627607763348
spaGCN_1	0.38153890221569975	0.47192530933195614	0.3009492932404708	0.43375468396597067	0.22398223713335308	0.5112669479569418	0.443542968497865	0.4582198355208187	0.3474926928719785	0.49270451964435297	0.2332988453397477	0.43754752389263385	0.5193570576053572	0.35346027015028114	0.44232949320129283	0.5122127649358296	0.41448140748186957	0.5707022312759863	0.08947407465981032	0.2874767302751139	0.38357313171904506	0.24570531427771164	0.2913362101917085	0.23643283625667014	0.2280267132918145	0.611463666816078	0.2120210726926896	0.21724429036033263	0.29546411986361176	0.23072091413317558	0.21589364895805863	0.24870587563362173	0.16318158461397386
stardust_default	0.26448744349294945	0.3738116809604835	0.35496079390116186	0.2615030307150145	0.21866424328946057	0.3161654407742985	0.23649511133325538	0.2923429037165062	0.22605374876022746	0.254547010693988	0.28229863309476344	0.22819693978086428	0.4427885734332561	0.21928961784322915	0.3340453985315215	0.2054467106154721	0.31048413134066494																
stardust_tutorial	0.28995904470400957	0.3673005286158378	0.4285409174008355	0.21361573240411597	0.18997482645626074	0.27422016384296	0.1820360989959614	0.16714603943121903	0.2583058721393494	0.24923604548589637	0.25443061755704205	0.3195064037536357	0.5025656465934154	0.07894132442800705	0.326665822458209	0.1444987391022498	0.23635142423443292																
stardust_2	0.33726010861413597	0.19133889244000463	0.432524830737158	0.22577408184488795	0.20103539540139334	0.1632109229634379	0.1366436106688361	0.12231177199495573	0.28485632631320484	0.2378400065994545	0.13485262313991037	0.2525414357710005	0.49768964037412355	0.07387836591893122	0.3001562262063295	0.1348112607809141	0.19827009816528637																
stardust_1	0.2593239824839431	0.37266440225799835	0.3542556791905512	0.2554078254966049	0.20755798987107282	0.26725394344080194	0.22038189319943124	0.2949514850533417	0.29176092750890303	0.21553065599270183	0.29620448830329205	0.2239371735378483	0.47903142854736525	0.14746193492772372	0.3127674974988636	0.1876803205678966	0.2803602477506652																
SpaceFlow_default	0.4415942045841112	0.47005805410698337	0.5210425267721643	0.3798186215954141	0.24277484715212247	0.38786456726030266	0.29408841936507246	0.24354091572431708	0.3353113734259713	0.39099529572629643	0.2405529541489815	0.29076246908601094	0.4885570851568195	0.22225777820065393	0.3485972894153489	0.3259108480550012	0.36499100891668135	0.5412322869027553	0.16973925017046657	0.7432355392946891	0.6365950362655873	0.39183109798858645	0.5878085804612062	0.6581066439814903	0.49694407061100354	0.5633912359945892	0.35212443691969403	0.35469564296480316	0.38432003835800665	0.38305204455457975	0.42096657666283754	0.3708093401979961	0.4872132720048929
SpaceFlow_2	0.30742378822349853	0.43443657759819004	0.3621407519780302	0.3287484754200162	0.21172758201350972	0.35446676126718224	0.2356386150874423	0.36953004012934426	0.2989532223321223	0.2998859354692462	0.3238087290078092	0.2716359065463253	0.5533994949334872	0.22326569930243806	0.4248251935820304	0.3398139481861519	0.33951191383781987	0.5816187584474345	0.17129164514476583	0.8497627997925036	0.6776919309306922	0.3789966840388334	0.623428622251068	0.5596928889091684	0.4845499773706565	0.5939957362159773	0.35212443691969403	0.35469564296480316	0.38432003835800665	0.38305204455457975	0.42096657666283754	0.3708093401979961	0.4872132720048929
SpaceFlow_3	0.31124372064291744	0.3079178952266941	0.44951764829043717	0.310309546607985	0.30004193391589007	0.33459838344110726	0.18879158364708212	0.25364691776996795	0.2731628344249409	0.3099043174094656	0.20649326830310435	0.2092408818696148	0.5318494910592892	0.2179920595122145	0.32307806796440675	0.28160456470470857	0.32104018281553987	0.5652950834419214	0.16672031887243938	0.7389653580734601	0.6512357667662135	0.45216682091668364	0.6259158682995973	0.658245825984343	0.5687069181978673	0.6105167176180087	0.3968018486760978	0.37593415184659823	0.43787476693304783	0.3943213586855465	0.45644604880112893	0.3787536738748779	0.44978510430748525
SpaceFlow_1	0.33179136818205013	0.5008607742418961	0.37142563039100895	0.34327943781440784	0.24135683134436983	0.37886875569025363	0.3207653764307977	0.2559493800991729	0.3185981811004581	0.40073421108965285	0.2605849503895762	0.2920336604004685	0.4965671282312295	0.20832582739556557	0.338872794459208	0.3482539891961278	0.3400326721503161	0.575571616133611	0.17448539706900096	0.7257420484062068	0.6294271019764255	0.5949492488573547	0.5861698923401457	0.7923115498769425	0.688094786900346	0.5767295108332762	0.3968018486760978	0.37593415184659823	0.43787476693304783	0.3943213586855465	0.45644604880112893	0.3787536738748779	0.44978510430748525
DRSC_default	0.5461032065542952	0.4942182639975263	0.5792548597760583	0.47122002381082767	0.38455566337672337	0.5489688006132737	0.3571961286446234	0.5099869669901701	0.4001917897976729	0.5266575317381811	0.42554786326027527	0.46444776965218765	0.5092666964662491	0.37293167911574193	0.6423721401419933	0.4655263583317974	0.6693998812306522	0.421061763605213	0.08242286214365487	0.3284769687483086	0.28682472746755777	0.25465935612401636	0.272828020797146	0.30257095159209124	0.24703271176540614	0.5416660013499915	0.21825877164862523	0.2568010322862154	0.2311382083125405	0.1923080373815566	0.2154250664579725	0.2367466102731598	0.1759612010388175
DRSC_FindSVGs	0.36966507036327045	0.4277903117167387	0.411324222042864	0.33278283900274186	0.3279187196631251	0.4831771840789768	0.36541626876718497	0.41961033727435193	0.2689003154457475	0.3343242605629097	0.3402682358071828	0.40061719371145516	0.578185847995815	0.36066123332972555	0.5957077487536276	0.4844701430132467	0.6146928016106369	0.5304919726601817	0.06793169851339549	0.38842754798967716	0.23973771741964886	0.3002075742051774	0.214680037287492	0.3528526673872058	0.3825437006058517	0.48993429815639794	0.20077131349221464	0.26123116837342825	0.218354071511337	0.19713372190472284	0.2365865712381557	0.21200540235853532	0.1759612010388175
DRSC_all_genes	0.4443987021715642	0.5150583075128761	0.5577502369763117	0.2928378949106152	0.3654921317757692	0.56314060498679	0.5167598852204434	0.45708666414334775	0.38456664554788056	0.565949652737769	0.4173794806016619	0.43678219548209696	0.5797785368651405	0.10297006402297366	0.609700416921817	0.4468817127067677	0.3299255394564052	0.421061763605213	0.08242286214365487	0.3284769687483086	0.28682472746755777	0.25465935612401636	0.272828020797146	0.30257095159209124	0.24703271176540614	0.5416660013499915	0.21825877164862523	0.2568010322862154	0.2311382083125405	0.1923080373815566	0.2154250664579725	0.2367466102731598	0.1759612010388175
DRSC_FindVariableFeatures	0.4098933334060145	0.4171517993413548	0.5326646366729889	0.42687211305779416	0.2375479712285911	0.5448023035209852	0.3252764566051017	0.2709627919917988	0.3844875262019403	0.4314109093807435	0.27519076171629414	0.30697985831848495	0.5582638060431657	0.47238410699143996	0.6815408276892353	0.46113792558897676	0.5415687680134129	0.1308852590926921	0.07555573162318255	0.36780740489392205	0.28451035588652107	0.2618426436543264	0.24246979263441115	0.18654134607216918	0.3231202615578448	0.3069078952565564	0.21825877164862523	0.2568010322862154	0.2311382083125405	0.1923080373815566	0.2154250664579725	0.2367466102731598	0.1759612010388175
precast_default	0.3793884880223701	0.510113025972083	0.45309160170843715	0.3917060913170194	0.3121863025688975	0.5461960109501762	0.3492259588283841	0.4836620537576981	0.3688857182902259	0.4683040322103329	0.3635804412579892	0.5111847065521675	0.5511674450817531	0.26898218927101164	0.5499614210940197	0.4893883370032108	0.5864693055703225	0.2954782312084772	0.04180893480046531	0.2645143043084797	0.20619287926137111	0.17691774629503373	0.2785390109814058	0.241742807856865	0.2615686225617477	0.5433256751944062	0.17215363662228306	0.18549292587276747	0.13823253079580972	0.14655902693451628	0.18014732394929275	0.15019553357372223	0.11154232811373636
precast_dlpfc	0.4546173550317257	0.5788918497283592	0.5637213876742694	0.4674154564653939	0.4047291495005394	0.559195355507695	0.343047292180114	0.3263756542528114	0.5001768580295722	0.571309484125056	0.24083734593836137	0.3566276702780871	0.5313852610549856	0.5601935876608314	0.6194623945558394	0.4651220999239525	0.6420090417614511	0.2883416096027659	0.03545178027853949	0.25703101456883976	0.2029353435666929	0.19244029619938913	0.2676049910225129	0.22555351813682933	0.24852958164330982	0.5326071990817252	0.1667518867226261	0.17915346882818775	0.13290591432924953	0.14238851778559317	0.17289266095974928	0.14658045965551034	0.10726169641674257
precast_1	0.49437777943496936	0.4367832297151154	0.5152748307160783	0.4898042103758399	0.3738533733396499	0.5209651503543178	0.30000746554513097	0.34813692883514796	0.3661132953930498	0.5233521685095635	0.23417593387858499	0.41218901732342245	0.5335679147400145	0.6259677279919396	0.6374872617054743	0.4626417345729626	0.6420559861352589	0.2799906993375005	0.08147885664933092	0.20028582889813903	0.2707892312209474	0.16160614102713466	0.14193550434173738	0.2490015811716917	0.23948262835420187	0.26451500303263725	0.1667518867226261	0.17915346882818775	0.13290591432924953	0.14238851778559317	0.17289266095974928	0.14658045965551034	0.10726169641674257
precast_BC	0.3748872769594255	0.5048208776242603	0.4506695715695873	0.3914511121492671	0.30984273126690615	0.5448576982280323	0.3453814242393337	0.48445227945579156	0.36412111959185306	0.4628330038284351	0.35762502643330524	0.5059554869938598	0.5504998070269727	0.2747691897661097	0.5486111096284	0.490231779952266	0.5857321484464579	0.2883416096027659	0.03545178027853949	0.25703101456883976	0.2029353435666929	0.19244029619938913	0.2676049910225129	0.22555351813682933	0.24852958164330982	0.5326071990817252	0.1667518867226261	0.17915346882818775	0.13290591432924953	0.14238851778559317	0.17289266095974928	0.14658045965551034	0.10726169641674257
seurat-louvain_louvain_3	0.3883844407053536	0.4230998910672387	0.31186478119093763	0.335317150329782	0.4122237432321169	0.37678373387395114	0.2445997498807274	0.39858590251160514	0.3103935166360735	0.41444415199758344	0.323783118056127	0.413186624739079	0.4597224696473462	0.33899520566642616	0.46471240545741027	0.4211124880317597	0.5064718587023829	0.513176680277141	0.11471757538953027	0.08383720904525901	0.31236700012675245	0.30321963434606164	0.20171544136511146	0.15991658769182374	0.06953937195204007	0.45390811799283515	0.15825357978075247	0.15036173119727125	0.21346824714049226	0.18488760551212075	0.16842300695576753	0.14895031613612114	0.15250822469464714
seurat-leiden_leiden_4	0.35414907526784883	0.3611373855627665	0.37047656555078795	0.37505360765499	0.22639377434510202	0.2845262307413858	0.23790381813375394	0.2969260616041011	0.28945101067245127	0.40009106295483304	0.31217801537886225	0.36795794637344076	0.45700762882398305	0.43816014628617306	0.4702590441897599	0.42746955904837564	0.5182198961879165	0.4384620979165403	0.123942691864615	0.16057028162050338	0.3203925142783597	0.21768283297908125	0.207416260956508	0.16630390133831668	0.16588469148432597	0.44298589894080714	0.21805028972890939	0.17600818527265139	0.27984753958595315	0.24956574596357484	0.22733302901099942	0.1446095087086643	0.22610931429709982
seurat-leiden_leiden_1	0.36666010140619903	0.37871867147900207	0.3205074432536189	0.33875457466967585	0.2211130349437597	0.375053017132405	0.22829418690323736	0.29988066879139386	0.2933908389559561	0.42737959108679396	0.24150255092456907	0.41697858382927283	0.4831145053860492	0.3905983691887591	0.457618077150191	0.4382907793473242	0.5220009400407236	0.47220333241887935	0.06870461715337661	0.12397916684362074	0.2700226765006615	0.2848397536699531	0.21052379228310236	0.1828323280476346	0.13380031084759428	0.45016043964712243	0.1509488402406116	0.13692571124728062	0.14934914257662738	0.19451574425190502	0.15075587203109386	0.12415061221032012	0.13854080998932355
seurat-louvain_louvain_1	0.388813118169716	0.4313017059685713	0.30819603794527056	0.340040852781288	0.39873392051106726	0.3737424200084763	0.2421619992865544	0.3994652814223731	0.3058333605788963	0.3784774149744726	0.3188408114827273	0.41791673792709955	0.4685427618747561	0.37141367356713084	0.4826731050148366	0.4255042997903929	0.5572351112669296	0.5133934719450429	0.11786315326410257	0.08362933204875664	0.3032611889390295	0.3016392160991047	0.20260445580256511	0.15888108952339655	0.06949562490505834	0.4493777196554627	0.15377395622250006	0.15136898047981026	0.20330095234627768	0.1854198615606349	0.16706954262996074	0.14889443811694417	0.13365640748955346
seurat-louvain_louvain_4	0.391438640722603	0.4166481040646127	0.36038761130081187	0.40002342638635907	0.38652141696727976	0.4132909188307538	0.23524890899041156	0.30185180502950026	0.33900508935123236	0.4083787578641074	0.3218947884383659	0.4349473371851703	0.5267969175229281	0.39347004902357774	0.5066615107694862	0.3954002294956053	0.5304046861574548	0.501802504769221	0.1125214594799442	0.08760204115870866	0.3319496167383029	0.3071480764894935	0.2461345561232522	0.14303960674693	0.1577452549667162	0.4475410181837695	0.2023561136723929	0.198953955550199	0.17354485850169538	0.24700897918164683	0.20855524417603954	0.1584604809650017	0.1973760964167818
