	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
SpaceFlow_2	0.3854969413509152	0.5392617709201367	0.45254704880340485	0.4349697179635798	0.34144521887074103	0.410246562061985	0.3935226933137199	0.44838193320773484	0.4115970356742049	0.43521450301622777	0.38903179590619374	0.4500636754769752	0.6934962797452053	0.260635976723334	0.44012794299759156	0.43576855066067094	0.4621542022997554	0.6077224218569168	0.30392041321706004	0.8676510081286894	0.6967999455779591	0.6017316657070683	0.6801109949651543	0.7170253423647408	0.7032794628315389	0.6111422182162871	0.5328188390304656	0.5227308247363827	0.5459929039425132	0.5235747701974928	0.5625142972454004	0.5524750941110079	0.6050415354219842
SpaceFlow_3	0.40401566826859786	0.48063506219232444	0.44874184092628133	0.40215987859340024	0.3719892984994995	0.4150604453944567	0.3349633923130892	0.3892338320792767	0.3999452927876376	0.4560464458865373	0.34111774038205245	0.3829391676011874	0.6988941581873821	0.26047678094178167	0.41765286892450626	0.401083578745632	0.42967514852814503	0.592165427187002	0.2984026853546084	0.8113591643675385	0.6673204689259085	0.6198951399928918	0.6824854093037913	0.7701411782170283	0.7146143113324805	0.6195288278817013	0.5458262744308704	0.5373209570346479	0.5623084907966373	0.5340872157469407	0.5738701817201295	0.5493930771210014	0.5920953521758046
SpaceFlow_1	0.48622354912203886	0.5938017703893761	0.5112404844190188	0.47756107692240213	0.3486576263304796	0.4803921159944222	0.477948621495813	0.39015191756482076	0.47838283114535357	0.5495038798802191	0.41541376756746096	0.46195986085913276	0.6667491623231074	0.24581896399981212	0.4275804001496373	0.440251303353571	0.46129605216849395	0.5982401415996587	0.30602262998700847	0.8084593879031383	0.6576175317695718	0.6942522479659778	0.6388952490704145	0.8634122031829782	0.7816617108821075	0.5999360910263799	0.5458262744308704	0.5373209570346479	0.5623084907966373	0.5340872157469407	0.5738701817201295	0.5493930771210014	0.5920953521758046
DRSC_default	0.6378247025605294	0.6266973312417486	0.6617976202429212	0.6450392859243943	0.47843222519155776	0.6212807641549576	0.5527949074059115	0.6261844353300378	0.5466768294947554	0.6390345135337079	0.5103866693136803	0.5922542127963992	0.6590180778078265	0.44529074953389935	0.5964506551702283	0.5622386680526725	0.6575216733353717	0.41836311798292936	0.12141822359134508	0.42900936969180153	0.3061121762137638	0.36695174220118537	0.31471736200784683	0.4079247414594132	0.3881132689127481	0.44970403459474073	0.38165659307013444	0.3804770803452853	0.3524624148955322	0.33713637573586636	0.34428731224279613	0.36342431072597153	0.3042247995271249
DRSC_FindSVGs	0.5529176945142951	0.5622804706119335	0.5605925116779761	0.5090356661193587	0.4673059981764342	0.576266675156367	0.5575248494237568	0.5275361846434172	0.4792155703816407	0.5105215669453321	0.47443463871569685	0.5408257428184448	0.6801417169916805	0.41559379837653954	0.5919259591724902	0.5753677103829811	0.6166120124327477	0.4512096263025265	0.1402393630149382	0.5299774369290504	0.3054651270807508	0.4225553869013431	0.27024037019789077	0.4493083355691722	0.4719184440812855	0.41871993461390206	0.35724491446335765	0.39021214595842135	0.3610862150073556	0.3459683032551703	0.34359267379442066	0.3639666026206133	0.3042247995271249
DRSC_all_genes	0.5587706676406488	0.6522771966402362	0.6576310850591428	0.4694965326136942	0.45856403517235617	0.6361694150520779	0.6551560933882133	0.5888766981771008	0.5451668143430157	0.6588838476866244	0.5100163187550061	0.579821564781921	0.6567064288934568	0.2617251932280865	0.5687060067046229	0.5492049580318538	0.47674493207651414	0.41836311798292936	0.12141822359134508	0.42900936969180153	0.3061121762137638	0.36695174220118537	0.31471736200784683	0.4079247414594132	0.3881132689127481	0.44970403459474073	0.38165659307013444	0.3804770803452853	0.3524624148955322	0.33713637573586636	0.34428731224279613	0.36342431072597153	0.3042247995271249
DRSC_FindVariableFeatures	0.5163004516930505	0.5203836099590219	0.5912727596462868	0.5625086066424192	0.36447772574024834	0.5985375458005463	0.4733658578903194	0.40468215915201317	0.5511349503870943	0.5752524181418712	0.4395138016063845	0.4567794781650811	0.6475506739403849	0.47748831832240085	0.607210823059209	0.5591918132677823	0.6029885515211926	0.2072580220170226	0.1275590827508607	0.4617054897323428	0.28809984393416144	0.3659687015509731	0.25843766839783394	0.28402832846793646	0.3856392416239162	0.31085020708524136	0.38165659307013444	0.3804770803452853	0.3524624148955322	0.33713637573586636	0.34428731224279613	0.36342431072597153	0.3042247995271249
precast_default	0.5166975358041865	0.6657179451755817	0.6184044621833082	0.6109046015461478	0.4267829242174271	0.6296198335093778	0.5881491835189965	0.6252672626835187	0.5289016011732803	0.6335593827883215	0.4857140253360334	0.5973798215069307	0.64588740893218	0.4255010449651195	0.5707900718140632	0.5777633482952441	0.6270832098356731	0.3667404091052963	0.1044304602124919	0.357445959111803	0.2976233016526716	0.31596277646517007	0.31173347907798216	0.350143384511536	0.3652909266729537	0.44172632543941953	0.302325213944116	0.31812372121029653	0.30470805763279946	0.30294864288509604	0.28551650222703556	0.3111270290950161	0.24236062943341338
precast_dlpfc	0.5575715812675731	0.6829533364428515	0.639789307940379	0.5724823540964706	0.46977000741276537	0.6080777415446313	0.5518841765643462	0.5560750300712138	0.5788170647761096	0.6588351213465418	0.4017255121876351	0.5251935035328764	0.6275854620263479	0.567757299730516	0.6084596928952862	0.5697912527375848	0.6465610652997943	0.35947850364591816	0.10011881067392997	0.3514848376425154	0.27463610229248375	0.3163848793544482	0.2983631915343362	0.33274077891040404	0.3557348363387048	0.4342106015664581	0.29544542355712905	0.31118347127415436	0.29877718948765636	0.2976086696817936	0.27754340621029333	0.30661916308583076	0.23834102282795
precast_1	0.5999540336683795	0.59060226173307	0.5665944199846055	0.5791492163282688	0.4561487586921875	0.5694474304510208	0.4581719417168056	0.47019561746631217	0.49590389278984054	0.6471151180474262	0.3889356280800307	0.5397487696007068	0.6358199349414064	0.6171067147806026	0.6050172183021304	0.5577809495243605	0.6474666292111609	0.32190731005110607	0.08755542615282608	0.29139044193405234	0.25688631577761734	0.24552305248062736	0.19794054028402372	0.315565340367478	0.328357183453941	0.30336544563574863	0.29544542355712905	0.31118347127415436	0.29877718948765636	0.2976086696817936	0.27754340621029333	0.30661916308583076	0.23834102282795
precast_BC	0.5098033291469677	0.6601757297375213	0.6061408460574836	0.6069835912845296	0.42493466863901314	0.6274779772241778	0.5801500948221878	0.6240405243657763	0.5189655640798649	0.6195514429183829	0.4784700794698353	0.5890830314367833	0.6452711430046765	0.4271906905186069	0.5709783124091448	0.5790458313091362	0.6266938690039296	0.35947850364591816	0.10011881067392997	0.3514848376425154	0.27463610229248375	0.3163848793544482	0.2983631915343362	0.33274077891040404	0.3557348363387048	0.4342106015664581	0.29544542355712905	0.31118347127415436	0.29877718948765636	0.2976086696817936	0.27754340621029333	0.30661916308583076	0.23834102282795
seurat-louvain_louvain_3	0.47141794910115314	0.5314963187802805	0.36599449680809726	0.4684857378652104	0.40040819947408196	0.4501785488140492	0.3720410149572394	0.49069236338261546	0.4282449647553724	0.5116698989733406	0.40086784947584075	0.4653621724820444	0.6132273783416567	0.4551820441566307	0.5311056714230432	0.5423921586370873	0.5655862315510451	0.46075281601493084	0.131645001364888	0.6588730537079747	0.3268082528722699	0.4166198860342744	0.23878912938675356	0.3389799764431184	0.4696711280017782	0.44403246091213744	0.2788477232194894	0.27662771747133263	0.29476551098410486	0.30116555998333916	0.2762891041403724	0.2537459356671988	0.30764523303057484
seurat-leiden_leiden_4	0.4277783124654717	0.4599168304445752	0.455474228184444	0.46473447355637393	0.3294356388375153	0.39561010542543823	0.37345485593343786	0.4236849004671633	0.40300395134119776	0.45069282989041665	0.3789891778605101	0.43257393064772853	0.5836251788042791	0.4758319845513705	0.5326128953267528	0.5475388201222582	0.58743009684102	0.39214255074750426	0.13121837672959602	0.45864487734501935	0.3216752012575785	0.3748231223809555	0.24215267645275376	0.27435863223243545	0.33063210071455584	0.3919092259176971	0.2789373914521618	0.26024218436503266	0.2843075607936456	0.2938102385133131	0.2748545303554813	0.24894644821908843	0.3068901242259278
seurat-leiden_leiden_1	0.45691982624205213	0.4456413874663195	0.37941320516613963	0.4671160647369331	0.3318062882467729	0.4508144351743709	0.3566184341679964	0.43188193010998926	0.3927657485000764	0.49506511801704517	0.3437705835797384	0.4575834705603513	0.6107757329732134	0.4496468150509295	0.528102128435771	0.5469996661283733	0.5621217903374386	0.44727859933262804	0.12868208434056266	0.5331437062275967	0.28650902848229665	0.39859407519421514	0.23520104538544	0.38149496811060746	0.43145332134215125	0.4354446880905466	0.27731062372108506	0.2783461120567545	0.26166780188163624	0.29126676695171205	0.2720823206625841	0.24372276504784185	0.2920659759388805
seurat-louvain_louvain_1	0.4715970260812146	0.5464969596717387	0.3667418458129262	0.4684745951574923	0.38210748803612815	0.44776330430942374	0.3634686206876479	0.48694824002232784	0.4209310138195729	0.4559308445091508	0.39295540315656863	0.4687631790591272	0.6184390193341391	0.4568173693917675	0.5520525214622328	0.5449242062461621	0.5951100196840137	0.460785729849307	0.13241627968734063	0.6584946616351897	0.3297752745088568	0.4157379831774058	0.23878885594670157	0.33835622323562875	0.4694939125216036	0.44178532392089725	0.27997115654377813	0.27741798269842677	0.27483754299059204	0.30246067316775116	0.2766521083235633	0.25368040478223347	0.2908918378573853
seurat-louvain_louvain_4	0.4726137144998653	0.5344560290630732	0.43942817771064074	0.47404897386036593	0.398373502230825	0.4554639654946854	0.36794274687793393	0.42631179971757927	0.4541094035705219	0.4571278341212468	0.3844522046879555	0.48065318328388806	0.6281324160507163	0.4511808139302495	0.5649274986566105	0.5153516578350451	0.5724924076110778	0.4653607812506753	0.10758536862503737	0.44085779277339304	0.3230625710922073	0.41465038083123645	0.26704161735773857	0.3031654212710149	0.32941740619850995	0.4159365353283727	0.27061032776725025	0.2686623385796016	0.26272391077402657	0.30287996829014874	0.26935357017647943	0.24853283157688244	0.3264291954774596
